Fecha de venta,Ciudad,Producto,Precio unitario,Cantidad,Monto total,Cliente,Email,ID de orden
29/12/24,Ciudad de Mexico,Auriculares-Bluetooth-8GB,732.27,4,"2,929.08",Jesús Carreon,victorialeal@hotmail.com,dc08f2b8-94f2-4889-8156-0e3c3724d0ff
29/12/24,monterrey,Laptop-Oficina-32GB,620.05,5,"3,100.25",Ramiro Adriana Botello,wgarica@industrias.info,0fcf615c-8bf9-42ad-9b7b-8c8dfce43c46
29/12/24,CALI,Tel√©fono-Gama media-8GB,1331.81,3,"3,995.43",Débora Alberto de Jesús Rodríguez,josefinabueno@despacho.com,bdb0c3e4-d084-49a5-a6b4-ba900b20e2ae
29/12/24,Medellín,Auriculares-Con cable-4GB,714.18,4,"2,856.72",Dr. Aida Perales,abrilbadillo@hotmail.com,3bd772bc-8bbc-41a0-b2df-bdeee19f3595
29/12/24,monterrey,Tablet-Estándar-8GB,792.6,5,"3,963.00",Dalia Barrera,ymendez@yahoo.com,47c5d8d5-18ad-4bf9-80ad-542822b25aca
29/12/24,monterrey,Auriculares-Cancelaci√≥n de ruido-16GB,1811.9,1,"1,811.90",Sr(a). Diego Adame,hestevez@yahoo.com,8dac1bb0-62a5-4b93-9f18-74bb64e1f8a8
30/12/24,Guadalajara,Tablet-Estándar-32GB,895.6,3,"2,686.80",Guillermina Otero,esmeraldaguajardo@yahoo.com,6b2a6d67-9ca9-4751-9892-59fbd4257856
30/12/24,CALI,Auriculares-Cancelación de ruido-32GB,2064.92,3,"6,194.76",Ing. Wilfrido Carranza,sevillamicaela@villarreal.com,7e9821f4-95d8-433f-958b-d88fd9985891
30/12/24,monterrey,Teléfono-Gama alta-32GB,2149.59,4,"8,598.36",Hilda Armando Padilla Castellanos,zmejia@club.com,36cbc08f-0000-4ac1-a306-2119638696af
30/12/24,Medellín,Tablet-Pro-4GB,619.4,1,619.40,Sr(a). Socorro Jurado,sepulvedacarlos@amaya-ortega.com,e6cdf437-19fd-4174-9933-e60c7eb6eab2
30/12/24,monterrey,Auriculares-Con cable-8GB,2086.06,1,"2,086.06",Pedro Eric Parra Palacios,barrazacornelio@yahoo.com,2ee16a28-cb66-41ad-9e11-480593b992f3
30/12/24,monterrey,Laptop-Oficina-16GB,2019.54,3,"6,058.62",Gilberto Fajardo Esquivel,tvaldivia@alarcon.info,5cfc2d19-d3e9-408a-82b3-9e72a480e588
30/12/24,Guadalajara,Auriculares-Con cable-8GB,823.08,4,"3,292.32",Oswaldo Magaña,najerazeferino@hotmail.com,4d3c7cfd-d33e-47a8-a31b-f2a694c31429
31/12/24,CALI,Laptop-Ultraliviana-32GB,1721.22,4,"6,884.88",Roberto María Cristina Madera Alejandro,teodoro56@yahoo.com,bfde20ee-a837-4bd7-af36-f9e5b40dfe3b
31/12/24,Guadalajara,Auriculares-Con cable-8GB,134.89,5,674.45,María José Jacobo Perales Ortiz,oliver93@hotmail.com,ead07a50-6dc3-4997-a078-77b5ae38bb54
31/12/24,CALI,Teléfono-Gama alta-4GB,1545.28,2,"3,090.56",Lic. Mateo Salazar,aurora38@hotmail.com,8d472941-b5df-4f80-b3a6-ece0e6978e8a
31/12/24,Guadalajara,Teléfono-Gama alta-32GB,807.96,2,"1,615.92",Olivia Cristobal Oquendo Nieves,vquesada@grupo.com,99a8722a-ede3-4080-9d85-450687f17be6
